date,value
2008/07/02,12.630851976
2008/07/03,11.941760608
2008/07/04,11.502312059
2008/07/05,11.087898507
2008/07/06,11.024339834
2008/07/07,14.771947867
2008/07/08,11.357118538
2008/07/09,10.70551729
2008/07/10,10.27058358
2008/07/11,9.942382404
2008/07/12,38.268193979
2008/07/13,33.620281786
2008/07/14,22.55515451
2008/07/15,16.406270787
2008/07/16,14.082410814
2008/07/17,13.191376151
2008/07/18,12.896428688
2008/07/19,12.515059186
2008/07/20,12.210565786
2008/07/21,11.499866956
2008/07/22,10.887620435
2008/07/23,10.343625833
2008/07/24,10.11894182
2008/07/25,11.100759848
2008/07/26,16.701823386
2008/07/27,12.362264332
2008/07/28,12.499277235
2008/07/29,11.198828241
2008/07/30,10.257060076
2008/07/31,9.583232825
2008/08/01,9.099462584
2008/08/02,8.876987721
2008/08/03,8.446603144
2008/08/04,8.179839615
2008/08/05,8.727589656
2008/08/06,7.577105018
2008/08/07,7.222714589
2008/08/08,6.869319807
2008/08/09,6.749408401
2008/08/10,6.511772635
2008/08/11,6.353855076
2008/08/12,5.994843264
2008/08/13,5.908154063
2008/08/14,5.857914172
2008/08/15,6.106269688
2008/08/16,5.70420135
2008/08/17,5.525917402
2008/08/18,5.544341831
2008/08/19,5.25686621
2008/08/20,4.975713067
2008/08/21,4.933895638
2008/08/22,44.653015442
2008/08/23,17.472322188
2008/08/24,8.495743258
2008/08/25,5.558351272
2008/08/26,5.29217258
2008/08/27,4.982720696
2008/08/28,4.811559532
2008/08/29,4.523484246
2008/08/30,4.223070721
2008/08/31,4.092246104
2008/09/01,4.029749743
2008/09/02,4.55342812
2008/09/03,6.044974066
2008/09/04,4.817559635
2008/09/05,4.791743148
2008/09/06,4.953350279
2008/09/07,5.093141496
2008/09/08,4.86973259
2008/09/09,4.66464848
2008/09/10,4.621890728
2008/09/11,14.82524614
2008/09/12,27.062362238
2008/09/13,10.875349365
2008/09/14,8.130262654
2008/09/15,7.087018958
2008/09/16,5.955158138
2008/09/17,5.453857198
2008/09/18,5.035471274
2008/09/19,5.09349439
2008/09/20,4.616112566
2008/09/21,4.461680728
2008/09/22,4.321979092
2008/09/23,4.283926423
2008/09/24,4.221052089
2008/09/25,4.088521116
2008/09/26,3.857592175
2008/09/27,3.866333248
2008/09/28,3.773672984
2008/09/29,3.690307332
2008/09/30,3.614470955
2008/10/01,3.559616965
2008/10/02,3.501807496
2008/10/03,3.444474182
2008/10/04,3.318311526
2008/10/05,3.328484371
2008/10/06,3.237294622
2008/10/07,3.113437066
2008/10/08,3.787714871
2008/10/09,3.501833256
2008/10/10,3.317927281
2008/10/11,3.144749989
2008/10/12,3.113847006
2008/10/13,3.164195598
2008/10/14,3.073776424
2008/10/15,3.346306396
2008/10/16,3.367333353
2008/10/17,3.627634145
2008/10/18,3.519592977
2008/10/19,3.556701408
2008/10/20,3.342781895
2008/10/21,3.09982964
2008/10/22,2.875288577
2008/10/23,2.957269823
2008/10/24,2.922201685
2008/10/25,2.923415875
2008/10/26,2.798033666
2008/10/27,2.652391061
2008/10/28,2.919464114
2008/10/29,3.896790032
2008/10/30,3.495140504
2008/10/31,4.416964356
2008/11/01,53.157345287
2008/11/02,158.751683376
2008/11/03,84.30823376
2008/11/04,40.562746636
2008/11/05,24.656140803
2008/11/06,17.590365451
2008/11/07,14.774152876
2008/11/08,13.110244954
2008/11/09,11.895390136
2008/11/10,11.077365267
2008/11/11,10.211250279
2008/11/12,11.43275324
2008/11/13,9.951599941
2008/11/14,8.122097407
2008/11/15,8.278724037
2008/11/16,8.587091938
2008/11/17,8.754495586
2008/11/18,9.682753229
2008/11/19,9.887529214
2008/11/20,9.463627107
2008/11/21,9.883149199
2008/11/22,9.731890098
2008/11/23,9.708054387
2008/11/24,9.537859737
2008/11/25,7.468887368
2008/11/26,6.462625704
2008/11/27,6.405584935
2008/11/28,6.350292727
2008/11/29,6.520147484
2008/11/30,6.423532009
2008/12/01,6.121438487
2008/12/02,5.845209945
2008/12/03,5.671987216
2008/12/04,5.650935979
2008/12/05,5.603221905
2008/12/06,5.323148687
2008/12/07,5.256107322
2008/12/08,5.23444861
