date,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,shortwave_radiation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,tmin,tmax,pr,pet
2019-12-22,11.6220831541667,59.0617199166667,953.633703333333,2.25,0.0959187490833333,17.0415752791667,90.625,11.5324998875,10.688749875,10.2304165833333,12.6533333333333,0.376916666666667,0.387833333333333,0.381541666666667,0.353875,7.3199997,14.5199995,0,0.890310204369604
2019-12-23,7.99499994583333,75.7036345416667,967.8283925,5.70833333333333,0.0405840418958333,4.48378302083333,84.625,7.57833327916667,8.62208330416667,10.2845832083333,12.5970833333333,0.369333333333333,0.382291666666667,0.381,0.354,4.42,13.07,0,0.902704076616794
2019-12-24,8.3054166125,80.440691875,971.049068333333,39.9583333333333,0.0437486433583333,4.6351217125,88.7083333333333,7.17833324166667,7.61374990833333,10.0429166041667,12.5429163958333,0.364375,0.377541666666667,0.380416666666667,0.354,3.02,15.62,0,1.11443120245658
2019-12-25,9.32833326666667,75.884039125,969.768413333333,4.25,0.0472187907083333,4.5442267375,92.7083333333333,7.8241665375,7.936666625,9.81999975,12.4845831875,0.360541666666667,0.373208333333333,0.379541666666667,0.354208333333333,5.0699997,16.77,0,1.13903872106964
2019-12-26,9.11583327916667,83.2343495833333,970.717996666667,45.0833333333333,0.044221566125,5.01083519583333,90.5,7.55124995416667,8.13874997916667,9.69916658333333,12.4095833333333,0.357333333333333,0.36925,0.378916666666667,0.355,5.12,15.0199995,0,1.01872460317792
2019-12-27,8.71166658333333,86.9376572083333,974.5472925,46.5833333333333,0.0374391603458333,2.93306271166667,82.4583333333333,7.24499992916667,8.180416625,9.60541666666667,12.3491666666667,0.356333333333333,0.36675,0.379166666666667,0.355,6.17,13.67,0,0.883943545909467
2019-12-28,7.1429165875,82.3057710416667,976.22007375,19.8333333333333,0.0410125375916667,2.71614737375,93.875,5.18874992083333,6.81583329583333,9.42833327083333,12.2866663333333,0.354541666666667,0.364625,0.379166666666667,0.355,3.27,12.37,0,0.902308441013778
2019-12-29,6.03666662083333,88.7084002916667,977.966344166667,48.625,0.0380458790833333,4.4892399375,89.2083333333333,5.56583327916667,6.29291660416667,9.12208310416667,12.2095833125,0.351458333333333,0.361291666666667,0.377958333333333,0.355,2.3200002,11.2699995,0,0.861633862363559
2019-12-30,5.919999875,87.3836999166667,978.29590125,20.2916666666667,0.0378419326416667,4.10920452083333,88.2916666666667,5.4012499375,6.42208324583333,8.86374991666667,12.13875,0.348666666666667,0.358541666666667,0.376791666666667,0.356,2.4699998,11.5199995,0,0.876425872986228
2019-12-31,5.972083325,86.8003903333333,977.731345833333,6.04166666666667,0.0396097230291667,4.44899114583333,91.2916666666667,5.21374996666667,6.12833329583333,8.6324999375,12.0512498125,0.347,0.356166666666667,0.376,0.356,2.52,11.67,0,0.888102769148167
2020-01-01,4.8241666375,85.4689192916667,977.043300833333,40.9583333333333,0.04046862475,4.7647139375,94.0833333333333,4.05333325,5.6512499,8.38666654166667,11.9741665416667,0.344541666666667,0.353958333333333,0.375,0.356,0.87,11.47,0,0.924112211562335
2020-01-02,4.5616666,81.589258,976.545731666667,52.4583333333333,0.03898159734,5.60615117083333,91.75,3.64291664583333,5.219999925,8.12208314583333,11.8845833333333,0.341583333333333,0.351375,0.374208333333333,0.356,0.57,10.07,0,0.847547263937263
2020-01-03,5.4637499625,83.1730432916667,975.805905416667,90.0833333333333,0.0328968499216667,5.27542585416667,72.5,4.43458330833333,5.06166662916667,7.85541663333333,11.7908330833333,0.339208333333333,0.349541666666667,0.37325,0.356,0.97,10.67,0,0.879094787336258
2020-01-04,5.37416662083333,78.6703300833333,976.238274166667,2.54166666666667,0.0439488509,5.03113250416667,97.1666666666667,4.36374998333333,5.34916657916667,7.66583333333333,11.695,0.337,0.347208333333333,0.372416666666667,0.356166666666667,1.12,12.5199995,0,0.99840959230282
2020-01-05,5.60125,79.5660287083333,973.71175375,2.16666666666667,0.045669052,5.43713765416667,98.375,4.20124995,5.2387499375,7.51166660416667,11.5991666666667,0.333166666666667,0.344833333333333,0.371083333333333,0.357,0.37,13.92,0,1.10881709588768
2020-01-06,5.25124992166667,77.9528754583333,974.9608775,5.375,0.0380767149166667,4.25139933333333,84.5833333333333,3.50124996541667,4.8762499125,7.34291659166667,11.4991664166667,0.330583333333333,0.342166666666667,0.370208333333333,0.357,0.82,11.62,0,0.958666492785694
2020-01-07,6.33041657083333,81.4117510416667,974.91715625,60.875,0.0448066463916667,4.51646900833333,99.2083333333333,4.88041663333333,5.12208328333333,7.20125,11.3991666666667,0.328125,0.340125,0.368666666666667,0.357,0.72,13.7699995,0,1.10540001618949
2020-01-08,7.05333320833333,77.48810325,975.842180416667,6.375,0.0451886550445833,4.36041892916667,95.4583333333333,4.6220833,5.35958325833333,7.1324999875,11.303333125,0.32575,0.338166666666667,0.367416666666667,0.357,3.2199998,13.57,0,1.03615313992767
2020-01-09,5.9595833025,86.8608425,972.417312916667,10.9166666666667,0.0426348405416667,8.2530304625,99.9583333333333,5.09916667083333,5.20958329583333,7.05958324583333,11.2033332916667,0.323666666666667,0.335916666666667,0.366333333333333,0.357,0.72,12.07,0,1.00885720239147
2020-01-10,6.71999992916667,91.2707498333333,971.8182975,69.4583333333333,0.0241149552916667,4.4073336375,51.0833333333333,5.8408331875,6.28458323333333,7.1074998625,11.1033333333333,0.380125,0.3455,0.365666666666667,0.357,2.3200002,10.07,11.2,0.832480253496441
2020-01-11,4.36791665416667,82.3456945833333,975.10217,0.583333333333333,0.0434103489583333,4.19966081666667,104.666666666667,3.91374999583333,4.95541662916667,7.09708318333333,11.0095830625,0.368125,0.357708333333333,0.365,0.357,0.52,10.72,0,0.938874765397872
2020-01-12,2.86999998333333,79.9412876666667,974.408645416667,1.66666666666667,0.0442489340708333,4.92664358333333,107.041666666667,0.715833315666667,3.19499996666667,6.84916662916667,10.9158333333333,0.357625,0.357666666666667,0.365,0.357,-1.83,11.12,0,1.02143874839877
2020-01-13,3.01166667583333,75.5361884166667,969.309047916667,60.8333333333333,0.0398069449583333,6.12044742916667,88.6666666666667,1.103333301875,2.35749999583333,6.40333325833333,10.8116665,0.351291666666667,0.3565,0.364416666666667,0.357,-1.88,9.42,0,0.924058999739032
2020-01-14,4.53666664375,74.248069,967.228680833333,18.4166666666667,0.05000696726125,8.0090431375,107.166666666667,2.88041663625,2.85958330833333,6.03041664166667,10.7054166041667,0.346375,0.354083333333333,0.363416666666667,0.357,-0.83,11.22,0,1.02541959731498
2020-01-15,4.942916675,76.108027875,969.902675,57.4583333333333,0.0405937785416667,7.71913619166667,82.75,2.64916664708333,3.228333375,5.83249995,10.592916625,0.3425,0.351666666666667,0.362,0.357,1.72,10.22,0,0.897606374539931
2020-01-16,5.69499996441667,80.9492002083333,972.923590416667,19.75,0.046487936375,5.7676320875,105.291666666667,3.42624994670833,3.5574999875,5.70125,10.4783331458333,0.339166666666667,0.348916666666667,0.361458333333333,0.357,-0.029999994,12.12,0,1.08570038498201
2020-01-17,7.8554165875,80.4055545,971.834499583333,46.9583333333333,0.050343391625,8.22664341666667,99.7083333333333,6.31374992083333,5.05333328333333,5.7512499625,10.3679166666667,0.33525,0.344958333333333,0.359416666666667,0.357,4.0699997,13.97,0.7,1.11193423060735
2020-01-18,6.53041664583333,83.4064455833333,972.736120833333,60.5416666666667,0.0397443345833333,5.30789435416667,83.4583333333333,5.27624992083333,5.42416661666667,5.945,10.2616664166667,0.335041666666667,0.343083333333333,0.358541666666667,0.357,3.42,11.17,0,0.928787184525088
