date,value
2009/02/01,38.5482
2009/02/02,38.1623
2009/02/03,57.0151
2009/02/04,57.1393
2009/02/05,29.6164
2009/02/06,24.2604
2009/02/07,22.8829
2009/02/08,21.7376
2009/02/09,12.55122222
2009/02/10,19.9177
2009/02/11,21.6882
2009/02/12,17.8028
2009/02/13,17.2387
2009/02/14,16.6006
2009/02/15,16.1724
2009/02/16,15.8827
2009/02/17,16.1503
2009/02/18,16.1838
2009/02/19,15.5974
2009/02/20,15.1807
2009/02/21,14.9544
2009/02/22,15.0373
2009/02/23,15.0184
2009/02/24,15.5945
2009/02/25,14.2085
2009/02/26,12.6799
2009/02/27,13.2146
2009/02/28,12.5512
2009/03/01,12.8281
2009/03/02,12.643
2009/03/03,13.59
2009/03/04,12.7278
2009/03/05,12.5609
2009/03/06,11.3803
2009/03/07,11.4977
2009/03/08,11.5918
2009/03/09,14.36
2009/03/10,11.7151
2009/03/11,11.7007
2009/03/12,9.6845
2009/03/13,7.2902
2009/03/14,6.9806
2009/03/15,6.6841
2009/03/16,6.586
2009/03/17,6.6705
2009/03/18,6.4757
2009/03/19,6.416
2009/03/20,6.3011
2009/03/21,5.7636
2009/03/22,5.3262
2009/03/23,5.5728
2009/03/24,5.1432
2009/03/25,5.4551
2009/03/26,5.3051
2009/03/27,5.3051
2009/03/28,6.301
2009/03/29,12.3
2009/03/30,14.5
2009/03/31,14.36
2009/04/01,14.462
2009/04/02,15.2411
2009/04/03,15.559
2009/04/04,14.8984
2009/04/05,16.0587
2009/04/06,20.0771
2009/04/07,16.8146
2009/04/08,22.1378
2009/04/09,27.18507639
2009/04/10,34.96
2009/04/11,79.872
2009/04/12,83.0916
2009/04/13,45.9302
2009/04/14,29.6438
2009/04/15,34.3379
2009/04/16,35.9963
2009/04/17,37.3696
2009/04/18,37.2749
2009/04/19,36.3327
2009/04/20,35.8168
2009/04/21,35.5387
2009/04/22,29.8657
2009/04/23,29.3169
2009/04/24,29.1833
2009/04/25,28.9901
2009/04/26,29.2612
2009/04/27,34.4101
2009/04/28,32.89
2009/04/29,30.7708
2009/04/30,27.1851
2009/05/01,33.1501
2009/05/02,29.4338
2009/05/03,27.5837
2009/05/04,26.5296
2009/05/05,26.8338
2009/05/06,31.095
2009/05/07,31.6277
2009/05/08,33.2064
2009/05/09,17.06040972
2009/05/10,35.9046
2009/05/11,35.9146
2009/05/12,31.2068
2009/05/13,31.037
