date,value
2021/07/12,5.466532547
2021/07/13,5.353476081
2021/07/14,5.288900103
2021/07/15,5.747402435
2021/07/16,5.280527585
2021/07/17,4.998506478
2021/07/18,4.730529441
2021/07/19,4.288453598
2021/07/20,4.339616164
2021/07/21,4.02807948
2021/07/22,5.322374228
2021/07/23,4.606728024
2021/07/24,3.881192581
2021/07/25,3.33636328
2021/07/26,3.883686731
2021/07/27,5.081413954
2021/07/28,5.613157923
2021/07/29,4.316380493
2021/07/30,4.142316085
2021/07/31,4.501214144
2021/08/01,7.339675973
2021/08/02,6.86926975
2021/08/03,5.334921673
2021/08/04,5.199436853
2021/08/05,6.479801339
2021/08/06,5.506422364
2021/08/07,4.487006252
2021/08/08,4.30912721
2021/08/09,4.171917274
2021/08/10,3.884283201
2021/08/11,3.461125286
2021/08/12,3.087470109
2021/08/13,3.506970146
2021/08/14,2.782286813
2021/08/15,2.895816401
2021/08/16,3.374564675
2021/08/17,2.890592357
2021/08/18,2.805510378
2021/08/19,2.820161472
2021/08/20,5.118745149
2021/08/21,5.051344584
2021/08/22,3.35330797
2021/08/23,4.516945178
2021/08/24,8.023832846
2021/08/25,6.142792524
2021/08/26,5.288839093
2021/08/27,4.742609202
2021/08/28,3.039862595
2021/08/29,3.56902436
2021/08/30,3.186274446
2021/08/31,4.240870902
2021/09/01,8.657781169
2021/09/02,6.016595209
2021/09/03,4.954193397
2021/09/04,6.091458088
2021/09/05,4.994001192
2021/09/06,4.706797077
2021/09/07,4.80066173
2021/09/08,4.656646998
2021/09/09,3.386619712
2021/09/10,7.841398792
2021/09/11,4.833437555
2021/09/12,4.780973331
2021/09/13,3.948635641
2021/09/14,4.567671416
2021/09/15,5.044678094
2021/09/16,5.985511717
2021/09/17,8.403258286
2021/09/18,6.421210581
2021/09/19,9.685583053
2021/09/20,8.663392592
2021/09/21,9.553683058
2021/09/22,7.389350843
2021/09/23,6.323125767
2021/09/24,5.297271874
2021/09/25,5.41252185
2021/09/26,4.991300758
2021/09/27,4.69529215
2021/09/28,4.731137852
2021/09/29,4.323985025
2021/09/30,4.301539743
2021/10/01,4.310506044
2021/10/02,3.735988959
2021/10/03,4.001729498
2021/10/04,7.593564513
2021/10/05,8.072592619
2021/10/06,6.050947259
2021/10/07,5.238477546
2021/10/08,4.922427654
2021/10/09,4.833396415
2021/10/10,4.624030047
2021/10/11,4.603405283
2021/10/12,4.312721275
2021/10/13,4.251479555
2021/10/14,4.039670702
2021/10/15,4.199213352
2021/10/16,3.90927908
2021/10/17,4.005541938
2021/10/18,3.856132286
2021/10/19,3.915308221
2021/10/20,3.243591321
2021/10/21,3.434201359
2021/10/22,3.991589517
2021/10/23,3.980207405
2021/10/24,3.354320317
2021/10/25,3.50340137
2021/10/26,2.856960747
2021/10/27,3.404446143
2021/10/28,3.525218035
2021/10/29,3.59354366
2021/10/30,4.225652574
2021/10/31,3.675729585
2021/11/01,3.67814885
2021/11/02,3.777806678
2021/11/03,3.978255509
2021/11/04,3.777758085
2021/11/05,3.753686908
2021/11/06,3.160958182
2021/11/07,3.024984498
2021/11/08,3.083525355
2021/11/09,3.304312953
2021/11/10,3.682022871
2021/11/11,5.807737217
2021/11/12,14.90055646
2021/11/13,8.083877926
2021/11/14,6.295259244
2021/11/15,5.586773427
2021/11/16,5.334904979
2021/11/17,5.038181844
2021/11/18,4.113964324
2021/11/19,4.390372237
2021/11/20,4.478160265
2021/11/21,3.986410803
2021/11/22,4.273204072
2021/11/23,4.487784015
2021/11/24,17.427683071
2021/11/25,25.525425738
2021/11/26,13.319200449
2021/11/27,9.204275489
2021/11/28,7.772364539
2021/11/29,6.645183213
2021/11/30,6.726198035
2021/12/01,6.07123796
2021/12/02,5.671414837
2021/12/03,5.631383319
2021/12/04,5.38470002
2021/12/05,4.994162893
2021/12/06,4.88510905
2021/12/07,5.100215299
2021/12/08,4.656093862
2021/12/09,4.971732833
2021/12/10,4.834182338
2021/12/11,4.961895624
2021/12/12,5.472146344
2021/12/13,5.097441742
2021/12/14,5.312905541
2021/12/15,5.427598396
2021/12/16,5.087613478
2021/12/17,5.226929578
2021/12/18,4.767058164
2021/12/19,4.907294509
2021/12/20,4.837342607
2021/12/21,4.932856155
2021/12/22,4.820903939
2021/12/23,4.417817839
2021/12/24,4.92656065
2021/12/25,4.642443312
2021/12/26,4.392262128
2021/12/27,4.84836998
2021/12/28,4.427225916
2021/12/29,4.830727163
2021/12/30,4.850888815
2021/12/31,5.052190151
2022/01/01,4.585823884
2022/01/02,4.567380296
2022/01/03,5.23865443
2022/01/04,4.678115223
2022/01/05,4.872699436
2022/01/06,4.620117445
2022/01/07,4.236003701
2022/01/08,4.047051494
2022/01/09,4.281004325
2022/01/10,4.458610785
2022/01/11,4.672641524
2022/01/12,5.141014169
2022/01/13,4.654106721
2022/01/14,3.758266951
2022/01/15,3.938278395
2022/01/16,4.173795153
2022/01/17,3.588891578
2022/01/18,3.203003905
2022/01/19,3.665476213
2022/01/20,3.597819922
2022/01/21,3.984791945
2022/01/22,3.096879659
2022/01/23,3.610686264
2022/01/24,3.572024308
2022/01/25,3.228320096
2022/01/26,3.605911911
2022/01/27,3.444615544
2022/01/28,3.344572179
2022/01/29,3.370761612
2022/01/30,3.276888709
2022/01/31,3.306532305
2022/02/01,3.154961998
2022/02/02,2.949105353
2022/02/03,3.002746113
2022/02/04,3.160997244
2022/02/05,3.275805573
2022/02/06,3.313016106
2022/02/07,3.235924128
2022/02/08,3.313892114
2022/02/09,3.342807884
2022/02/10,3.093561055
2022/02/11,3.370809563
2022/02/12,2.96476478
2022/02/13,3.299772549
2022/02/14,3.700182902
2022/02/15,3.895289645
2022/02/16,3.723683743
2022/02/17,3.406809845
2022/02/18,3.015349411
2022/02/19,3.531265448
2022/02/20,3.542449644
2022/02/21,4.128062581
2022/02/22,3.551582928
2022/02/23,3.384195847
2022/02/24,3.141586088
2022/02/25,3.379425116
2022/02/26,3.165720761
2022/02/27,3.418950435
2022/02/28,3.41168403
2022/03/01,2.981921823
2022/03/02,3.461677494
2022/03/03,4.406793552
2022/03/04,4.448515215
2022/03/05,3.573317653
2022/03/06,3.606911743
2022/03/07,4.097229789
2022/03/08,3.876256457
2022/03/09,3.534615455
2022/03/10,3.56451827
2022/03/11,3.629774236
2022/03/12,9.234842369
2022/03/13,22.877415643
2022/03/14,13.499829736
2022/03/15,11.920834512
2022/03/16,14.105730923
2022/03/17,10.893725184
2022/03/18,8.994453742
2022/03/19,8.600808207
2022/03/20,8.627557972
2022/03/21,14.018656548
2022/03/22,34.510849805
2022/03/23,19.486261014
2022/03/24,14.704801603
2022/03/25,12.180626214
2022/03/26,10.721330887
2022/03/27,9.77494503
2022/03/28,8.964428281
2022/03/29,8.27001024
2022/03/30,21.005241809
2022/03/31,20.879889104
2022/04/01,16.024024279
2022/04/02,12.335146731
2022/04/03,10.528649218
2022/04/04,9.703566513
2022/04/05,9.01296971
2022/04/06,8.373766664
2022/04/07,7.992007764
2022/04/08,7.816183206
2022/04/09,7.670356531
2022/04/10,7.838699009
2022/04/11,7.898328271
2022/04/12,8.020462606
2022/04/13,8.474630991
2022/04/14,8.718785742
2022/04/15,8.234287149
2022/04/16,8.113536292
