date,value
2009/02/10,11.629
2009/02/11,7.881
2009/02/12,7.877
2009/02/13,7.894
2009/02/14,7.902
2009/02/15,7.895
2009/02/16,7.887
2009/02/17,7.883
2009/02/18,7.83
2009/02/19,7.848
2009/02/20,7.984
2009/02/21,8.081
2009/02/22,8.031
2009/02/23,8.032
2009/02/24,6.829
2009/02/25,5.668
2009/02/26,5.698
2009/02/27,5.682
2009/02/28,5.702
2009/03/01,5.694
2009/03/02,5.699
2009/03/03,5.714
2009/03/04,5.637
2009/03/05,5.595
2009/03/06,5.621
2009/03/07,5.635
2009/03/08,5.614
2009/03/09,5.669
2009/03/10,5.689
2009/03/11,5.691
2009/03/12,5.684
2009/03/13,5.657
2009/03/14,5.645
2009/03/15,5.653
2009/03/16,5.658
2009/03/17,5.656
2009/03/18,5.662
2009/03/19,5.625
2009/03/20,5.606
2009/03/21,5.565
2009/03/22,5.581
2009/03/23,5.576
2009/03/24,5.562
2009/03/25,5.556
2009/03/26,5.737
2009/03/27,5.845
2009/03/28,5.87
2009/03/29,5.864
2009/03/30,5.853
2009/03/31,5.834
2009/04/01,5.924
2009/04/02,8.092
2009/04/03,8.087
2009/04/04,9.651
2009/04/05,10.152
2009/04/06,10.167
2009/04/07,11.972
2009/04/08,24.086
2009/04/09,34.83
2009/04/10,36.9
2009/04/11,73.17
2009/04/12,60.96
2009/04/13,28.44
2009/04/14,24.4
2009/04/15,34.615
2009/04/16,34.614
2009/04/17,34.665
2009/04/18,34.499
2009/04/19,34.594
2009/04/20,34.5
2009/04/21,28.915
2009/04/22,25.527
2009/04/23,25.929
2009/04/24,26.139
2009/04/25,26.178
2009/04/26,26.167
2009/04/27,26.119
2009/04/28,22.9
2009/04/29,20.18
2009/04/30,20.2
2009/05/01,19.313
2009/05/02,19.819
2009/05/03,20.566
2009/05/04,21.575
2009/05/05,25.061
2009/05/06,28.088
2009/05/07,28.351
2009/05/08,35.746
2009/05/09,35.702
2009/05/10,35.688
2009/05/11,35.533
2009/05/12,21.136
2009/05/13,37.081
2009/05/14,37.628
2009/05/15,37.572
2009/05/16,37.561
2009/05/17,37.609
2009/05/18,33.361
2009/05/19,12.263
2009/05/20,14.872
2009/05/21,14.919
2009/05/22,14.866
2009/05/23,14.899
2009/05/24,14.607
2009/05/25,13.964
2009/05/26,13.93
2009/05/27,13.978
2009/05/28,13.853
2009/05/29,12
2009/05/30,11
2009/05/31,10
2009/06/01,9.5
2009/06/02,9.2
2009/06/03,8.5
2009/06/04,8.005
2009/06/05,9.671
2009/06/06,10.537
2009/06/07,10.568
2009/06/08,10.566
2009/06/09,10.583
2009/06/10,10.598
2009/06/11,10.565
2009/06/12,10.569
2009/06/13,10.538
2009/06/14,10.537
2009/06/15,10.233
2009/06/16,10.035
2009/06/17,10
2009/06/18,10
2009/06/19,9.798
2009/06/20,10.534
2009/06/21,10.4
2009/06/22,10.483
2009/06/23,10.367
2009/06/24,10.364
2009/06/25,10.489
2009/06/26,10.695
2009/06/27,10.704
2009/06/28,10.711
2009/06/29,10.687
2009/06/30,10.659
2009/07/01,10.621
2009/07/02,10.616
2009/07/03,10.672
2009/07/04,10.679
2009/07/05,10.665
2009/07/06,10.658
2009/07/07,10.668
2009/07/08,10.663
2009/07/09,10.672
2009/07/10,10.704
2009/07/11,10.704
2009/07/12,10.699
2009/07/13,10.685
2009/07/14,11.311
2009/07/15,11.358
2009/07/16,11.381
2009/07/17,11.403
2009/07/18,11.428
2009/07/19,11.433
2009/07/20,11.437
2009/07/21,11.552
2009/07/22,11.931
2009/07/23,11.931
2009/07/24,11.931
2009/07/25,11.879
2009/07/26,11.892
2009/07/27,11.903
2009/07/28,11.877
2009/07/29,6.261
2009/07/30,12.032
2009/07/31,12.19
2009/08/01,12.157
2009/08/02,12.177
2009/08/03,12.199
2009/08/04,12.826
2009/08/05,9.211
2009/08/06,12.065
2009/08/07,12.117
2009/08/08,11.466
2009/08/09,11.064
2009/08/10,12.108
2009/08/11,12.129
2009/08/12,8.77
2009/08/13,11.132
2009/08/14,11.331
2009/08/15,11.379
2009/08/16,11.388
2009/08/17,11.314
2009/08/18,11.338
2009/08/19,11.31
2009/08/20,11.331
2009/08/21,11.35
2009/08/22,11.32
2009/08/23,11.271
2009/08/24,11.293
2009/08/25,10.889
2009/08/26,10.547
2009/08/27,10.512
2009/08/28,10.695
2009/08/29,10.753
2009/08/30,10.786
2009/08/31,10.472
2009/09/01,10.094
2009/09/02,9.886
2009/09/03,9.288
2009/09/04,9.157
2009/09/05,9.17
2009/09/06,9.168
2009/09/07,8.691
2009/09/08,8.045
2009/09/09,7.522
2009/09/10,7.574
2009/09/11,7.679
2009/09/12,7.707
2009/09/13,7.518
2009/09/14,7.175
2009/09/15,5.609
2009/09/16,5.033
2009/09/17,4.566
2009/09/18,4.868
2009/09/19,5.256
2009/09/20,5.252
2009/09/21,5.229
2009/09/22,5.262
2009/09/23,5.271
2009/09/24,5.248
2009/09/25,5.26
2009/09/26,5.7
2009/09/27,5.709
2009/09/28,5.705
2009/09/29,5.713
2009/09/30,5.715
2009/10/01,5.686
2009/10/02,5.674
2009/10/03,5.694
2009/10/04,5.711
2009/10/05,5.846
2009/10/06,5.812
2009/10/07,5.827
2009/10/08,5.811
2009/10/09,5.631
2009/10/10,5.391
2009/10/11,5.311
2009/10/12,5.28
2009/10/13,5.26
2009/10/14,5.265
2009/10/15,6.081
2009/10/16,6.526
2009/10/17,5.794
2009/10/18,6.175
2009/10/19,6.061
2009/10/20,5.431
2009/10/21,5.202
2009/10/22,5.051
2009/10/23,4.841
2009/10/24,4.649
2009/10/25,4.643
2009/10/26,4.614
2009/10/27,4.685
2009/10/28,4.628
2009/10/29,4.682
2009/10/30,4.634
2009/10/31,4.713
2009/11/01,4.709
2009/11/02,4.712
2009/11/03,4.681
2009/11/04,4.696
2009/11/05,4.691
2009/11/06,4.473
2009/11/07,4.325
2009/11/08,4.305
2009/11/09,4.319
2009/11/10,4.35
2009/11/11,4.221
2009/11/12,4.224
2009/11/13,4.39
2009/11/14,4.5
2009/11/15,4.498
2009/11/16,4.27
2009/11/17,4.143
2009/11/18,4.144
2009/11/19,4.157
2009/11/20,4.151
2009/11/21,4.144
2009/11/22,4.137
2009/11/23,4.145
2009/11/24,4.152
2009/11/25,4.146
2009/11/26,4.118
2009/11/27,4.138
2009/11/28,4.135
2009/11/29,4.132
2009/11/30,4.148
2009/12/01,4.126
2009/12/02,4.101
2009/12/03,4.101
2009/12/04,4.093
2009/12/05,4.076
2009/12/06,4.065
2009/12/07,4.093
2009/12/08,4.088
2009/12/09,4.075
2009/12/10,4.086
2009/12/11,4.101
2009/12/12,4.102
2009/12/13,4.089
2009/12/14,4.098
2009/12/15,4.057
2009/12/16,4.064
2009/12/17,4.076
2009/12/18,4.078
2009/12/19,4.092
2009/12/20,4.069
2009/12/21,4.063
2009/12/22,4.045
2009/12/23,4.047
2009/12/24,4.067
2009/12/25,4.085
2009/12/26,4.085
2009/12/27,4.085
2009/12/28,4.077
2009/12/29,4.063
2009/12/30,4.12
2009/12/31,4.135
2010/01/01,4.148
2010/01/02,4.15
2010/01/03,4.167
2010/01/04,4.161
2010/01/05,4.177
2010/01/06,4.159
2010/01/07,4.176
2010/01/08,4.161
2010/01/09,4.135
2010/01/10,4.121
2010/01/11,4.171
2010/01/12,4.138
2010/01/13,4.121
2010/01/14,4.112
2010/01/15,4.135
2010/01/16,4.134
2010/01/17,4.12
2010/01/18,4.121
2010/01/19,4.119
2010/01/20,4.118
2010/01/21,4.094
2010/01/22,4.099
2010/01/23,4.141
2010/01/24,4.142
2010/01/25,4.135
2010/01/26,4.132
2010/01/27,4.149
2010/01/28,4.063
2010/01/29,4.148
2010/01/30,4.142
2010/01/31,4.175
2010/02/01,4.173
2010/02/02,4.138
2010/02/03,4.114
2010/02/04,4.153
2010/02/05,4.141
2010/02/06,4.143
2010/02/07,4.156
2010/02/08,4.206
2010/02/09,4.156
2010/02/10,4.177
2010/02/11,4.167
2010/02/12,4.169
2010/02/13,4.16
2010/02/14,4.096
2010/02/15,4.15
2010/02/16,4.153
2010/02/17,4.153
2010/02/18,4.272
2010/02/19,4.334
2010/02/20,4.323
2010/02/21,4.287
2010/02/22,4.306
2010/02/23,4.295
2010/02/24,4.275
2010/02/25,4.291
2010/02/26,4.286
2010/02/27,4.29
2010/02/28,4.283
2010/03/01,4.275
2010/03/02,4.302
2010/03/03,4.299
2010/03/04,4.279
2010/03/05,4.297
2010/03/06,4.306
2010/03/07,4.294
2010/03/08,4.214
2010/03/09,4.115
2010/03/10,4.473
2010/03/11,4.372
2010/03/12,4.371
2010/03/13,4.35
2010/03/14,4.333
2010/03/15,4.295
2010/03/16,4.229
2010/03/17,4.229
2010/03/18,4.246
2010/03/19,4.221
2010/03/20,4.226
2010/03/21,4.211
2010/03/22,4.203
2010/03/23,4.231
2010/03/24,4.235
2010/03/25,4.236
2010/03/26,4.194
2010/03/27,4.231
2010/03/28,4.251
2010/03/29,4.245
2010/03/30,4.212
2010/03/31,4.256
2010/04/01,4.258
2010/04/02,4.246
2010/04/03,4.29
2010/04/04,4.275
2010/04/05,4.262
2010/04/06,4.26
2010/04/07,4.253
2010/04/08,4.262
2010/04/09,4.257
2010/04/10,4.25
2010/04/11,4.244
2010/04/12,4.267
2010/04/13,4.191
2010/04/14,4.142
2010/04/15,4.16
2010/04/16,4.157
2010/04/17,4.153
2010/04/18,4.162
2010/04/19,4.14
2010/04/20,4.032
2010/04/21,4.417
2010/04/22,4.446
2010/04/23,5.124
2010/04/24,5.768
2010/04/25,5.423
